seq_x,seq_y,seg_length,seg_heading,seg_heading_change,seg_track_progress,seg_slope,seg_curvature
435738.6196,296130.4499,7.999992521833593,-3.2435568441737175,0.008877976361108153,0.3819261048766053,-0.0036621997935291657,0.008877972118394547
435730.6242,296130.6617,7.999912276870801,-3.1680770297198317,0.00912040024297528,0.3879884240016308,-0.004162566379940418,0.009120512101720702
435722.6274,296130.4592,7.999921428917659,-3.1162756526504998,0.004863832753723041,0.3940507431266563,-0.0008627078476253804,0.004863925937866917
435714.6397,296130.0188,8.000022351776098,-3.0865136272461706,0.0029787901111818504,0.40011306225168175,-0.005062336754884063,0.0029787822646402326
435706.6635,296129.4042,7.999976842193899,-3.064690498161274,0.002857838295063253,0.4061753813767072,-0.001675787881621376,0.0028578614409368232
435698.7025,296128.6171,8.000017490512155,-3.043043563221062,0.003303371364451524,0.4122377005017327,-0.007012443961334311,0.0033033595711980898
435690.7554,296127.6991,7.999978290679136,-3.026588595970234,0.0005162460183458228,0.41830001962675817,-0.0012749245141381702,0.0005162325931727453
435682.8113,296126.7557,7.9999459995940185,-3.023391390276117,-0.0002125097128066744,0.42436233875178364,-0.004987664243200367,-0.00021248596726788894
435674.8636,296125.8429,7.999995180136324,-3.0272428575447057,-0.000629480828629736,0.43042465787680917,-0.0012125354523506904,-0.0006294358709611109
435666.9085,296124.9972,7.999939321999653,-3.0356812969166818,-0.0007537352163365374,0.43648697700183464,-0.0014743400786030678,-0.0007537438425180099
435658.9461,296124.2227,8.000021487703643,-3.044628047077694,-0.0011691876953517921,0.4425492961268601,-0.010349620506147536,-0.0011691880022924113
435650.979,296123.4983,7.999971380403215,-3.050918045788155,-0.000740123051346353,0.4486116152518856,-0.0037376142229898373,-0.0007401365598668037
435643.0079,296122.8188,8.00002549166338,-3.0565528057659757,-0.0010287538993086764,0.45467393437691106,-0.0006627221222531596,-0.001028761242616445
435635.0301,296122.2241,7.9999640766383,-3.0671859454337125,-0.0015042562461810016,0.46073625350193653,-0.0031001331842950806,-0.00150426894498514
435627.0436,296121.7613,8.00007920674892,-3.0837096228982284,-0.0030301668992629427,0.466798572626962,-0.0007619293058009902,-0.0030301340714228315
435619.0485,296121.4902,7.999964050082696,-3.10769736220435,-0.003201677783579382,0.47286089175198753,-0.0017752952101042063,-0.003201650518189888
435611.0502,296121.5821,7.99991112159298,-3.153081800673903,-0.006913425195125944,0.478923210877013,-0.003224933660773548,-0.0069135390409353825
435603.0723,296122.158,7.999896323861256,-3.213654285395396,-0.007706468848782122,0.4849855300020385,-0.0036502689481999586,-0.0077065365065267805
435595.1654,296123.3616,7.9998857271779995,-3.292654533722852,-0.010645264708498636,0.49104784912706395,-0.009462460969131564,-0.01064548902664982
435587.3883,296125.2233,7.9998237256803435,-3.376554469684008,-0.011662719770442975,0.4971101682520894,-0.006062599011845591,-0.011662919485070696
435579.8765,296127.9588,7.9995927547674786,-3.490825374287171,-0.015706870606658263,0.503172487377115,-0.007599485736584156,-0.01570766226413403
435572.7432,296131.5691,7.999579357164446,-3.6101241246090283,-0.015137739706925335,0.5092348065021404,-0.013225785176806133,-0.015138555061357754
435566.0859,296135.9958,7.999869984186481,-3.728398830805035,-0.01564280893699016,0.5152971256271659,-0.010337694488527375,-0.01564309798302034
435560.0426,296141.2255,7.999704336277185,-3.8549465769941698,-0.017430004745249417,0.5213594447521913,-0.0075622270561107215,-0.01743072260327682
435554.8504,296147.2994,7.9993701362583085,-4.005096099930727,-0.01868677159640786,0.5274217638772168,-0.013724674828985466,-0.018688485623377805
